0; Time; S1posx; S1posy; S1posz; S2posx; S2posy; S2posz; S3posx; S3posy; S3posz; S4posx; S4posy; S4posz; S5posx; S5posy; S5posz; 
2356; 23.55; -0.03784434; 1.834424; 0.001794852; 0.1603103; 1.584879; -0.2129012; -0.382718; 1.641637; -0.3057806; 0.002948074; 0.09226234; -1.040258; -0.3758458; 0.01653667; -0.9261862; 
2357; 23.56; -0.03784434; 1.834424; 0.001794852; 0.1603103; 1.584879; -0.2129012; -0.382718; 1.641637; -0.3057806; 0.002948074; 0.09226234; -1.040258; -0.3758458; 0.01653667; -0.9261862; 
2358; 23.57; -0.04169278; 1.833842; 0.000328702; 0.1899578; 1.620862; -0.2125801; -0.3862831; 1.632071; -0.3260531; 0.002974691; 0.09235247; -1.040268; -0.3758721; 0.0164912; -0.9261854; 
2359; 23.58; -0.04357298; 1.833589; -0.0006856331; 0.2048392; 1.63695; -0.212307; -0.3823382; 1.632675; -0.3288902; 0.002939869; 0.09227021; -1.040249; -0.3753891; 0.01658833; -0.9260806; 
2360; 23.59; -0.04553653; 1.833207; -0.001636003; 0.2216957; 1.651809; -0.2124036; -0.3764771; 1.637901; -0.3274707; 0.002965152; 0.09236646; -1.040303; -0.3753942; 0.01655877; -0.9260809; 
2361; 23.6; -0.04751462; 1.83278; -0.002739922; 0.2393942; 1.665159; -0.2134107; -0.3733151; 1.645428; -0.326037; 0.002944736; 0.09226847; -1.040246; -0.3754273; 0.01658303; -0.9260935; 
2362; 23.61; -0.04947641; 1.832504; -0.003562785; 0.2580584; 1.676981; -0.2143429; -0.3699743; 1.653547; -0.3242885; 0.002966814; 0.09236235; -1.040266; -0.3754474; 0.01647665; -0.9260966; 
2363; 23.62; -0.04947641; 1.832504; -0.003562785; 0.2580584; 1.676981; -0.2143429; -0.3699743; 1.653547; -0.3242885; 0.002966814; 0.09236235; -1.040266; -0.3754474; 0.01647665; -0.9260966; 
2364; 23.63; -0.04947641; 1.832504; -0.003562785; 0.2580584; 1.676981; -0.2143429; -0.3699743; 1.653547; -0.3242885; 0.002966814; 0.09236235; -1.040266; -0.3754474; 0.01647665; -0.9260966; 
2365; 23.64; -0.05365243; 1.831047; -0.006601128; 0.3008457; 1.695234; -0.221204; -0.3589898; 1.668089; -0.3226154; 0.002986647; 0.09236856; -1.040267; -0.3754463; 0.01643988; -0.9260925; 
2366; 23.65; -0.05724473; 1.829644; -0.008815493; 0.3476357; 1.703775; -0.2328848; -0.3379259; 1.674733; -0.3233024; 0.002942244; 0.09225797; -1.040249; -0.3754573; 0.01644548; -0.926089; 
2367; 23.66; -0.05915426; 1.828815; -0.01008488; 0.3720325; 1.704761; -0.2388183; -0.3266563; 1.676073; -0.323554; 0.002954056; 0.09226509; -1.040261; -0.3754594; 0.01645788; -0.9261035; 
2368; 23.67; -0.06088986; 1.827944; -0.01155629; 0.3966796; 1.703433; -0.2441637; -0.3154738; 1.677418; -0.3233247; 0.002971464; 0.09236097; -1.040262; -0.375458; 0.01645501; -0.9260828; 
2369; 23.68; -0.06088986; 1.827944; -0.01155629; 0.3966796; 1.703433; -0.2441637; -0.3154738; 1.677418; -0.3233247; 0.002971464; 0.09236097; -1.040262; -0.375458; 0.01645501; -0.9260828; 
2370; 23.69; -0.06457959; 1.825995; -0.01440243; 0.4452126; 1.692351; -0.2530084; -0.2936707; 1.685118; -0.3210008; 0.00294086; 0.09225557; -1.040262; -0.375457; 0.01644514; -0.9260938; 
2371; 23.7; -0.06457959; 1.825995; -0.01440243; 0.4452126; 1.692351; -0.2530084; -0.2936707; 1.685118; -0.3210008; 0.00294086; 0.09225557; -1.040262; -0.375457; 0.01644514; -0.9260938; 
2372; 23.71; -0.06630613; 1.825045; -0.01571234; 0.4674177; 1.68189; -0.2563107; -0.2834849; 1.691537; -0.3169684; 0.002982267; 0.09237007; -1.040266; -0.3754539; 0.0164521; -0.9260899; 
2373; 23.72; -0.06966735; 1.823249; -0.01776898; 0.503485; 1.653298; -0.2586317; -0.2625681; 1.701048; -0.3064153; 0.002956247; 0.0923002; -1.040226; -0.3754652; 0.016458; -0.9261033; 
2374; 23.73; -0.07070854; 1.822513; -0.01860237; 0.5181928; 1.637537; -0.2572419; -0.251124; 1.703633; -0.301; 0.00298803; 0.09237402; -1.040276; -0.3754472; 0.01646349; -0.9261048; 
2375; 23.74; -0.07070854; 1.822513; -0.01860237; 0.5181928; 1.637537; -0.2572419; -0.251124; 1.703633; -0.301; 0.00298803; 0.09237402; -1.040276; -0.3754472; 0.01646349; -0.9261048; 
2376; 23.75; -0.07314707; 1.821392; -0.0202438; 0.5348763; 1.607511; -0.2474733; -0.2255371; 1.703584; -0.2921552; 0.002978491; 0.09234733; -1.040262; -0.3755955; 0.01648078; -0.9260929; 
2377; 23.76; -0.07314707; 1.821392; -0.0202438; 0.5348763; 1.607511; -0.2474733; -0.2255371; 1.703584; -0.2921552; 0.002978491; 0.09234733; -1.040262; -0.3755955; 0.01648078; -0.9260929; 
2378; 23.77; -0.07422258; 1.821063; -0.02083173; 0.5392552; 1.595828; -0.2401212; -0.2113409; 1.701448; -0.2898813; 0.002946045; 0.09226663; -1.040258; -0.3755741; 0.01649769; -0.9260807; 
2379; 23.78; -0.07540739; 1.820934; -0.02185633; 0.5382064; 1.583526; -0.2217126; -0.1844869; 1.695538; -0.2910312; 0.002942619; 0.09225208; -1.040256; -0.3756008; 0.01647845; -0.9260725; 
2380; 23.79; -0.07540739; 1.820934; -0.02185633; 0.5382064; 1.583526; -0.2217126; -0.1844869; 1.695538; -0.2910312; 0.002942619; 0.09225208; -1.040256; -0.3756008; 0.01647845; -0.9260725; 
2381; 23.8; -0.07545032; 1.821249; -0.02228151; 0.5253602; 1.581424; -0.2073156; -0.1526907; 1.68543; -0.2993524; 0.002959547; 0.0923577; -1.040272; -0.375578; 0.01651276; -0.9260817; 
2382; 23.81; -0.07545032; 1.821249; -0.02228151; 0.5253602; 1.581424; -0.2073156; -0.1526907; 1.68543; -0.2993524; 0.002959547; 0.0923577; -1.040272; -0.375578; 0.01651276; -0.9260817; 
2383; 23.82; -0.07470438; 1.821634; -0.02212383; 0.5151655; 1.582408; -0.2021295; -0.1340312; 1.678116; -0.3046789; 0.002939941; 0.09225407; -1.040264; -0.3755888; 0.01651404; -0.9261022; 
2384; 23.83; -0.07162423; 1.822594; -0.0214503; 0.488682; 1.587096; -0.1946356; -0.09364013; 1.660998; -0.3164458; 0.002959615; 0.09233094; -1.040276; -0.3755512; 0.01659051; -0.9260913; 
2385; 23.84; -0.07162423; 1.822594; -0.0214503; 0.488682; 1.587096; -0.1946356; -0.09364013; 1.660998; -0.3164458; 0.002959615; 0.09233094; -1.040276; -0.3755512; 0.01659051; -0.9260913; 
2386; 23.85; -0.06937538; 1.823041; -0.02100668; 0.4725779; 1.591763; -0.1902169; -0.07234461; 1.651185; -0.3212899; 0.002944466; 0.09226949; -1.040258; -0.3755548; 0.01658231; -0.9260885; 
2387; 23.86; -0.06672641; 1.823554; -0.02058956; 0.4548048; 1.598137; -0.1836269; -0.05109993; 1.641733; -0.3255067; 0.002941246; 0.09225375; -1.040258; -0.3755489; 0.01661165; -0.9260825; 
2388; 23.87; -0.06672641; 1.823554; -0.02058956; 0.4548048; 1.598137; -0.1836269; -0.05109993; 1.641733; -0.3255067; 0.002941246; 0.09225375; -1.040258; -0.3755489; 0.01661165; -0.9260825; 
2389; 23.88; -0.05618835; 1.825104; -0.01887189; 0.392569; 1.621784; -0.1504107; 0.01009461; 1.608804; -0.3324531; 0.00294887; 0.09226412; -1.040249; -0.3755333; 0.01661394; -0.9260914; 
2390; 23.89; -0.05618835; 1.825104; -0.01887189; 0.392569; 1.621784; -0.1504107; 0.01009461; 1.608804; -0.3324531; 0.00294887; 0.09226412; -1.040249; -0.3755333; 0.01661394; -0.9260914; 
2391; 23.9; -0.05191093; 1.825698; -0.01812491; 0.3694845; 1.628534; -0.1347694; 0.02879564; 1.596444; -0.3337269; 0.002946217; 0.09226789; -1.040246; -0.3755467; 0.01661244; -0.9260771; 
2392; 23.91; -0.05191093; 1.825698; -0.01812491; 0.3694845; 1.628534; -0.1347694; 0.02879564; 1.596444; -0.3337269; 0.002946217; 0.09226789; -1.040246; -0.3755467; 0.01661244; -0.9260771; 
2393; 23.92; -0.04232947; 1.82679; -0.01639567; 0.3235087; 1.634818; -0.1019345; 0.06016774; 1.571572; -0.3320335; 0.002963383; 0.09227596; -1.040253; -0.3755392; 0.01664734; -0.9260985; 
2394; 23.93; -0.03176533; 1.827856; -0.01454654; 0.2927033; 1.630528; -0.07428941; 0.08329; 1.548765; -0.3271705; 0.00294346; 0.09225851; -1.040252; -0.3755513; 0.01663807; -0.9261046; 
2395; 23.94; -0.03176533; 1.827856; -0.01454654; 0.2927033; 1.630528; -0.07428941; 0.08329; 1.548765; -0.3271705; 0.00294346; 0.09225851; -1.040252; -0.3755513; 0.01663807; -0.9261046; 
2396; 23.95; -0.02057268; 1.829093; -0.01239386; 0.3000517; 1.612938; -0.06566463; 0.1028281; 1.529623; -0.3194342; 0.002984208; 0.0923759; -1.040255; -0.3760224; 0.01656806; -0.9261594; 
2397; 23.96; -0.02057268; 1.829093; -0.01239386; 0.3000517; 1.612938; -0.06566463; 0.1028281; 1.529623; -0.3194342; 0.002984208; 0.0923759; -1.040255; -0.3760224; 0.01656806; -0.9261594; 
2398; 23.97; -0.01495274; 1.829689; -0.01113497; 0.3140701; 1.600771; -0.06915966; 0.1125619; 1.521837; -0.3134944; 0.002949085; 0.09226034; -1.04026; -0.3760457; 0.01653241; -0.9261497; 
2399; 23.98; -0.003863498; 1.830716; -0.008455046; 0.3517914; 1.567724; -0.08617224; 0.1337028; 1.510456; -0.2950964; 0.002973753; 0.09233399; -1.040255; -0.3758681; 0.01648669; -0.9261856; 
2400; 23.99; -0.003863498; 1.830716; -0.008455046; 0.3517914; 1.567724; -0.08617224; 0.1337028; 1.510456; -0.2950964; 0.002973753; 0.09233399; -1.040255; -0.3758681; 0.01648669; -0.9261856; 
2401; 24; 0.001682708; 1.831145; -0.007086712; 0.3722331; 1.545956; -0.09694427; 0.1437818; 1.506127; -0.2832631; 0.002954785; 0.0922665; -1.040248; -0.3758709; 0.01649036; -0.9261764; 
2402; 24.01; 0.001682708; 1.831145; -0.007086712; 0.3722331; 1.545956; -0.09694427; 0.1437818; 1.506127; -0.2832631; 0.002954785; 0.0922665; -1.040248; -0.3758709; 0.01649036; -0.9261764; 
2403; 24.02; 0.01301496; 1.831796; -0.004285682; 0.4102422; 1.490068; -0.1170465; 0.1611736; 1.500425; -0.258334; 0.002973802; 0.09236608; -1.040271; -0.3758632; 0.01648982; -0.9261695; 
2404; 24.03; 0.02459526; 1.832518; -0.001437179; 0.4389738; 1.423771; -0.1287848; 0.1746917; 1.499053; -0.2363119; 0.002946851; 0.09227072; -1.040259; -0.3758786; 0.01649016; -0.9261808; 
2405; 24.04; 0.02459526; 1.832518; -0.001437179; 0.4389738; 1.423771; -0.1287848; 0.1746917; 1.499053; -0.2363119; 0.002946851; 0.09227072; -1.040259; -0.3758786; 0.01649016; -0.9261808; 
2406; 24.05; 0.03625714; 1.833161; 0.001356847; 0.4483064; 1.36113; -0.121817; 0.1845046; 1.499164; -0.2170132; 0.002954052; 0.09234891; -1.040256; -0.3758898; 0.01648979; -0.9261773; 
2407; 24.06; 0.04196777; 1.833242; 0.002763398; 0.4481013; 1.337267; -0.1130527; 0.1890688; 1.497677; -0.2077715; 0.002937835; 0.09225908; -1.040242; -0.3758795; 0.01649372; -0.9261805; 
2408; 24.07; 0.04777274; 1.833725; 0.004081658; 0.4470302; 1.319664; -0.1021721; 0.1934018; 1.494478; -0.1988392; 0.00293306; 0.09226575; -1.040252; -0.3758566; 0.01652565; -0.9261898; 
2409; 24.08; 0.05323223; 1.834027; 0.005234973; 0.4435397; 1.308021; -0.09062155; 0.1987757; 1.48887; -0.1918846; 0.002939825; 0.09226802; -1.040251; -0.3758728; 0.01650026; -0.9261771; 
2410; 24.09; 0.05840324; 1.83421; 0.005966343; 0.4380706; 1.301383; -0.07916399; 0.2056783; 1.480375; -0.1875267; 0.002929607; 0.09226476; -1.040258; -0.3758785; 0.01649161; -0.9261765; 
2411; 24.1; 0.06364001; 1.834255; 0.00671019; 0.430968; 1.299435; -0.06939983; 0.2138918; 1.468327; -0.1852763; 0.002935173; 0.09232275; -1.040232; -0.3758547; 0.01651859; -0.9261843; 
2412; 24.11; 0.06364001; 1.834255; 0.00671019; 0.430968; 1.299435; -0.06939983; 0.2138918; 1.468327; -0.1852763; 0.002935173; 0.09232275; -1.040232; -0.3758547; 0.01651859; -0.9261843; 
2413; 24.12; 0.07394609; 1.833534; 0.007145111; 0.4125486; 1.304832; -0.0567909; 0.2380447; 1.434905; -0.1856123; 0.002936803; 0.09225197; -1.040257; -0.3758802; 0.01648414; -0.9261885; 
2414; 24.13; 0.07923468; 1.832926; 0.00702505; 0.4037438; 1.310399; -0.05298831; 0.2522781; 1.414814; -0.1864956; 0.002980653; 0.09239937; -1.040275; -0.3758697; 0.01650457; -0.9261768; 
2415; 24.14; 0.07923468; 1.832926; 0.00702505; 0.4037438; 1.310399; -0.05298831; 0.2522781; 1.414814; -0.1864956; 0.002980653; 0.09239937; -1.040275; -0.3758697; 0.01650457; -0.9261768; 
2416; 24.15; 0.09013429; 1.831125; 0.006180333; 0.385387; 1.326471; -0.04916421; 0.2800398; 1.368556; -0.1889099; 0.002964132; 0.09238317; -1.040264; -0.3758576; 0.01651956; -0.9261962; 
2417; 24.16; 0.09013429; 1.831125; 0.006180333; 0.385387; 1.326471; -0.04916421; 0.2800398; 1.368556; -0.1889099; 0.002964132; 0.09238317; -1.040264; -0.3758576; 0.01651956; -0.9261962; 
2418; 24.17; 0.09013429; 1.831125; 0.006180333; 0.385387; 1.326471; -0.04916421; 0.2800398; 1.368556; -0.1889099; 0.002964132; 0.09238317; -1.040264; -0.3758576; 0.01651956; -0.9261962; 
2419; 24.18; 0.1065196; 1.827604; 0.004371922; 0.3623656; 1.359523; -0.03767338; 0.3031611; 1.301736; -0.1885533; 0.002951782; 0.09229045; -1.04025; -0.3758834; 0.01648461; -0.9261842; 
2420; 24.19; 0.1065196; 1.827604; 0.004371922; 0.3623656; 1.359523; -0.03767338; 0.3031611; 1.301736; -0.1885533; 0.002951782; 0.09229045; -1.04025; -0.3758834; 0.01648461; -0.9261842; 
2421; 24.2; 0.1117696; 1.826081; 0.003618695; 0.3549338; 1.369975; -0.03285367; 0.2990426; 1.28916; -0.1845902; 0.002938; 0.0922474; -1.040263; -0.3758887; 0.01648148; -0.9261742; 
2422; 24.21; 0.1117696; 1.826081; 0.003618695; 0.3549338; 1.369975; -0.03285367; 0.2990426; 1.28916; -0.1845902; 0.002938; 0.0922474; -1.040263; -0.3758887; 0.01648148; -0.9261742; 
2423; 24.22; 0.1223663; 1.823045; 0.002076356; 0.3433186; 1.385653; -0.02491842; 0.2822486; 1.273687; -0.1783133; 0.002942519; 0.09227636; -1.040254; -0.3758852; 0.01649119; -0.9261741; 
2424; 24.23; 0.1325758; 1.819926; 0.0003107213; 0.347432; 1.373595; -0.02618086; 0.2655444; 1.270657; -0.1725204; 0.002946148; 0.09228057; -1.040247; -0.3758808; 0.01647751; -0.9261833; 
2425; 24.24; 0.1325758; 1.819926; 0.0003107213; 0.347432; 1.373595; -0.02618086; 0.2655444; 1.270657; -0.1725204; 0.002946148; 0.09228057; -1.040247; -0.3758808; 0.01647751; -0.9261833; 
2426; 24.25; 0.1418818; 1.817097; -0.001647897; 0.3651493; 1.334224; -0.0419819; 0.2531323; 1.275246; -0.1696842; 0.00293682; 0.09225838; -1.040255; -0.3758888; 0.0164893; -0.9261808; 
2427; 24.26; 0.1418818; 1.817097; -0.001647897; 0.3651493; 1.334224; -0.0419819; 0.2531323; 1.275246; -0.1696842; 0.00293682; 0.09225838; -1.040255; -0.3758888; 0.0164893; -0.9261808; 
2428; 24.27; 0.1494196; 1.814561; -0.003779498; 0.3793196; 1.278953; -0.06409094; 0.2409414; 1.281149; -0.1711831; 0.002935259; 0.0922665; -1.040254; -0.3758873; 0.01648156; -0.9261774; 
2429; 24.28; 0.1524526; 1.813343; -0.004857387; 0.3832471; 1.247295; -0.0749399; 0.234634; 1.285036; -0.1716952; 0.002952136; 0.09235904; -1.040267; -0.3758602; 0.01651532; -0.9261906; 
2430; 24.29; 0.1524526; 1.813343; -0.004857387; 0.3832471; 1.247295; -0.0749399; 0.234634; 1.285036; -0.1716952; 0.002952136; 0.09235904; -1.040267; -0.3758602; 0.01651532; -0.9261906; 
2431; 24.3; 0.1569372; 1.811292; -0.007392987; 0.382008; 1.18018; -0.09228854; 0.2200543; 1.292439; -0.1728709; 0.002953636; 0.09233804; -1.040258; -0.3758845; 0.01647635; -0.9261751; 
2432; 24.31; 0.1569372; 1.811292; -0.007392987; 0.382008; 1.18018; -0.09228854; 0.2200543; 1.292439; -0.1728709; 0.002953636; 0.09233804; -1.040258; -0.3758845; 0.01647635; -0.9261751; 
2433; 24.32; 0.1584361; 1.810337; -0.008752177; 0.3753497; 1.149628; -0.09564557; 0.2123649; 1.294532; -0.1724396; 0.002955371; 0.09241299; -1.04024; -0.3758805; 0.01647737; -0.9261781; 
2434; 24.33; 0.1584361; 1.810337; -0.008752177; 0.3753497; 1.149628; -0.09564557; 0.2123649; 1.294532; -0.1724396; 0.002955371; 0.09241299; -1.04024; -0.3758805; 0.01647737; -0.9261781; 
2435; 24.34; 0.1584361; 1.810337; -0.008752177; 0.3753497; 1.149628; -0.09564557; 0.2123649; 1.294532; -0.1724396; 0.002955371; 0.09241299; -1.04024; -0.3758805; 0.01647737; -0.9261781; 
2436; 24.35; 0.1605281; 1.807412; -0.01461745; 0.3396519; 1.123906; -0.09204223; 0.1923084; 1.274161; -0.172848; 0.002981653; 0.09235805; -1.040258; -0.3758774; 0.01648793; -0.9261889; 
2437; 24.36; 0.1603283; 1.806807; -0.01632588; 0.3340995; 1.133615; -0.09286179; 0.1900948; 1.260412; -0.1769507; 0.00294985; 0.09231339; -1.040229; -0.3758898; 0.01649321; -0.9261893; 
2438; 24.37; 0.1603283; 1.806807; -0.01632588; 0.3340995; 1.133615; -0.09286179; 0.1900948; 1.260412; -0.1769507; 0.00294985; 0.09231339; -1.040229; -0.3758898; 0.01649321; -0.9261893; 
2439; 24.38; 0.1592279; 1.805291; -0.02004059; 0.3184802; 1.160415; -0.1030446; 0.1856305; 1.223087; -0.1851662; 0.002966464; 0.0923548; -1.040271; -0.3758971; 0.01649; -0.926168; 
2440; 24.39; 0.1583453; 1.804316; -0.02205514; 0.3084636; 1.175127; -0.1099155; 0.1817436; 1.201071; -0.1870385; 0.002936347; 0.09229372; -1.040244; -0.3758853; 0.016482; -0.9261736; 
2441; 24.4; 0.1573903; 1.803356; -0.02409456; 0.2976896; 1.190078; -0.1174402; 0.1761729; 1.178606; -0.1890831; 0.002940062; 0.09229245; -1.040287; -0.3758583; 0.01651285; -0.9261904; 
2442; 24.41; 0.1573903; 1.803356; -0.02409456; 0.2976896; 1.190078; -0.1174402; 0.1761729; 1.178606; -0.1890831; 0.002940062; 0.09229245; -1.040287; -0.3758583; 0.01651285; -0.9261904; 
2443; 24.42; 0.1550344; 1.801275; -0.02844311; 0.2776622; 1.221396; -0.1293216; 0.1606627; 1.146583; -0.1879533; 0.002940346; 0.09230852; -1.040235; -0.375875; 0.01651351; -0.9261823; 
2444; 24.43; 0.153408; 1.800099; -0.03051096; 0.2701461; 1.236073; -0.1330104; 0.1482908; 1.148227; -0.184715; 0.002953249; 0.0923548; -1.040279; -0.3758866; 0.01648985; -0.9261773; 
2445; 24.44; 0.153408; 1.800099; -0.03051096; 0.2701461; 1.236073; -0.1330104; 0.1482908; 1.148227; -0.184715; 0.002953249; 0.0923548; -1.040279; -0.3758866; 0.01648985; -0.9261773; 
2446; 24.45; 0.151668; 1.799102; -0.03262989; 0.264188; 1.248876; -0.1355518; 0.1353605; 1.154751; -0.1823026; 0.002939728; 0.09231737; -1.040224; -0.3758687; 0.01651016; -0.9261831; 
2447; 24.46; 0.151668; 1.799102; -0.03262989; 0.264188; 1.248876; -0.1355518; 0.1353605; 1.154751; -0.1823026; 0.002939728; 0.09231737; -1.040224; -0.3758687; 0.01651016; -0.9261831; 
2448; 24.47; 0.1481835; 1.797898; -0.03723984; 0.2584082; 1.255212; -0.1387453; 0.1096762; 1.173997; -0.1824433; 0.002966552; 0.09237051; -1.040268; -0.3758786; 0.01648501; -0.9261795; 
2449; 24.48; 0.1432612; 1.796819; -0.04148948; 0.2577867; 1.227423; -0.1556554; 0.09474742; 1.1956; -0.182928; 0.002949328; 0.0923072; -1.040228; -0.3758882; 0.01647877; -0.9261788; 
2450; 24.49; 0.1404244; 1.796716; -0.04356696; 0.2560066; 1.205093; -0.1653579; 0.09030369; 1.206386; -0.1844018; 0.002946721; 0.09230014; -1.040228; -0.3758807; 0.01648736; -0.9261851; 
2451; 24.5; 0.136889; 1.79667; -0.04513166; 0.2527219; 1.179405; -0.1736358; 0.08485481; 1.216511; -0.1883565; 0.00293483; 0.09230749; -1.040225; -0.3758681; 0.01651935; -0.9261791; 
2452; 24.51; 0.136889; 1.79667; -0.04513166; 0.2527219; 1.179405; -0.1736358; 0.08485481; 1.216511; -0.1883565; 0.00293483; 0.09230749; -1.040225; -0.3758681; 0.01651935; -0.9261791; 
2453; 24.52; 0.1332114; 1.797072; -0.04659684; 0.248265; 1.152244; -0.1798315; 0.08066861; 1.226385; -0.1917911; 0.002935606; 0.09229741; -1.040239; -0.37588; 0.01648014; -0.9261752; 
2454; 24.53; 0.1332114; 1.797072; -0.04659684; 0.248265; 1.152244; -0.1798315; 0.08066861; 1.226385; -0.1917911; 0.002935606; 0.09229741; -1.040239; -0.37588; 0.01648014; -0.9261752; 
2455; 24.54; 0.12372; 1.797642; -0.04772636; 0.2370575; 1.10049; -0.183515; 0.07208196; 1.245604; -0.1985476; 0.002947679; 0.09226488; -1.040257; -0.375889; 0.01646515; -0.926186; 
2456; 24.55; 0.12372; 1.797642; -0.04772636; 0.2370575; 1.10049; -0.183515; 0.07208196; 1.245604; -0.1985476; 0.002947679; 0.09226488; -1.040257; -0.375889; 0.01646515; -0.926186; 
2457; 24.56; 0.12372; 1.797642; -0.04772636; 0.2370575; 1.10049; -0.183515; 0.07208196; 1.245604; -0.1985476; 0.002947679; 0.09226488; -1.040257; -0.375889; 0.01646515; -0.926186; 
2458; 24.57; 0.1068499; 1.799226; -0.04780743; 0.2217822; 1.079782; -0.1756835; 0.04932683; 1.25933; -0.2066088; 0.002932727; 0.0922803; -1.040249; -0.3758729; 0.01649551; -0.926178; 
2459; 24.58; 0.0947976; 1.800101; -0.04739027; 0.2121199; 1.096144; -0.1789268; 0.02877481; 1.248121; -0.2100776; 0.002967467; 0.09238011; -1.040287; -0.3758951; 0.01649793; -0.9261663; 
2460; 24.59; 0.08882907; 1.800399; -0.04701062; 0.2040532; 1.110743; -0.183807; 0.02152172; 1.237428; -0.2117216; 0.002934697; 0.09228364; -1.040243; -0.3758733; 0.0165013; -0.926173; 
2461; 24.6; 0.08291312; 1.800526; -0.04653584; 0.194587; 1.127996; -0.189833; 0.01780331; 1.224742; -0.2128447; 0.00297399; 0.09236501; -1.040268; -0.3758857; 0.01648517; -0.9261693; 
2462; 24.61; 0.07714026; 1.800518; -0.0460526; 0.1836981; 1.146397; -0.1976691; 0.01255991; 1.211372; -0.214689; 0.002962419; 0.092375; -1.040295; -0.3758795; 0.01648695; -0.9261733; 
2463; 24.62; 0.07153392; 1.8004; -0.04554714; 0.1728245; 1.165827; -0.2057649; 0.007751884; 1.198229; -0.2153319; 0.002932394; 0.09225909; -1.040252; -0.3758789; 0.01649573; -0.9261655; 
2464; 24.63; 0.07153392; 1.8004; -0.04554714; 0.1728245; 1.165827; -0.2057649; 0.007751884; 1.198229; -0.2153319; 0.002932394; 0.09225909; -1.040252; -0.3758789; 0.01649573; -0.9261655; 
2465; 24.64; 0.07153392; 1.8004; -0.04554714; 0.1728245; 1.165827; -0.2057649; 0.007751884; 1.198229; -0.2153319; 0.002932394; 0.09225909; -1.040252; -0.3758789; 0.01649573; -0.9261655; 
2466; 24.65; 0.05522351; 1.799546; -0.04457814; 0.1364195; 1.224776; -0.2239125; -0.01617318; 1.18981; -0.2158673; 0.002933318; 0.09226287; -1.040257; -0.3758882; 0.01649199; -0.9261698; 
2467; 24.66; 0.05522351; 1.799546; -0.04457814; 0.1364195; 1.224776; -0.2239125; -0.01617318; 1.18981; -0.2158673; 0.002933318; 0.09226287; -1.040257; -0.3758882; 0.01649199; -0.9261698; 
2468; 24.67; 0.05001256; 1.799303; -0.04413429; 0.1256703; 1.242076; -0.2277341; -0.02757757; 1.198296; -0.2158241; 0.002943847; 0.09225723; -1.040251; -0.3758799; 0.01650605; -0.9261711; 
2469; 24.68; 0.05001256; 1.799303; -0.04413429; 0.1256703; 1.242076; -0.2277341; -0.02757757; 1.198296; -0.2158241; 0.002943847; 0.09225723; -1.040251; -0.3758799; 0.01650605; -0.9261711; 
